Time	[EGF]	[EGFR]	[EGF-EGFR]	[EGF-EGFR^2]	[EGF-EGFR*^2]	[EGFRi]	[EGF-EGFR*^2-GAP-Grb2-Prot]	[EGF-EGFRi*^2]	[Proti]	[EGF-EGFRi]	[EGF-EGFRi^2]	[Prot]	[EGFideg]	[GAP]	[EGF-EGFR*^2-GAP]	[EGFi]	[EGF-EGFRi*^2-GAP]	[EGF-EGFRi*^2-GAP-Grb2]	[EGF-EGFRi*^2-GAP-Grb2-Sos]	[EGF-EGFRi*^2-GAP-Grb2-Sos-Ras-GDP]	[EGF-EGFRi*^2-GAP-Grb2-Sos-Ras-GTP]	[Grb2]	[EGF-EGFR*^2-GAP-Grb2]	[Sos]	[EGF-EGFR*^2-GAP-Grb2-Sos]	[Ras-GDP]	[EGF-EGFR*^2-GAP-Grb2-Sos-Ras-GDP]	[Ras-GTP]	[EGF-EGFR*^2-GAP-Grb2-Sos-Ras-GTP]	[Grb2-Sos]	[Shc]	[EGF-EGFR*^2-GAP-Shc]	[EGF-EGFR*^2-GAP-Shc*]	[EGF-EGFR*^2-GAP-Shc*-Grb2]	[EGF-EGFR*^2-GAP-Shc*-Grb2-Sos]	[EGF-EGFR*^2-GAP-Shc*-Grb2-Sos-Ras-GDP]	[EGF-EGFR*^2-GAP-Shc*-Grb2-Sos-Ras-GTP]	[Shc*-Grb2-Sos]	[Shc*-Grb2]	[Shc*]	[Raf]	[Raf-Ras-GTP]	[Ras-GTP*]	[Phosphotase1]	[Raf*]	[Raf*-P'ase]	[MEK]	[MEK-Raf*]	[MEK-P]	[MEK-P-Raf*]	[MEK-PP]	[MEK-PP-P'ase2]	[Phosphatase2]	[MEK-P-P'ase2]	[ERK]	[ERK-MEK-PP]	[ERK-P]	[ERK-P-MEK-PP]	[ERK-PP]	[Phosphotase3]	[ERK-PP-P'ase3]	[ERK-P-P'ase3]	[EGF-EGFRi*^2-GAP-Shc]	[EGF-EGFRi*^2-GAP-Shc*]	[EGF-EGFRi*^2-GAP-Shc*-Grb2]	[EGF-EGFRi*^2-GAP-Shc*-Grb2-Sos]	[EGF-EGFRi*^2-GAP-Shc*-Grb2-Sos-Ras-GDP]	[EGF-EGFRi*^2-GAP-Shc*-Grb2-Sos-Ras-GTP]	[Rasi-GTP]	[Rafi-Rasi-GTP]	[Rasi-GTP*]	[Rafi*]	[Rafi*-P'ase]	[MEKi-Rafi*]	[MEKi-P]	[MEKi-P-Rafi*]	[MEKi-PP]	[MEKi-PP-P'ase2i]	[MEKi-P-P'ase2i]	[ERKi-MEKi-PP]	[ERKi-P]	[ERKi-P-MEKi-PP]	[ERKi-PP]	[ERKi-PP-P'ase3i]	[ERKi-P-P'ase3i]	[EGFRideg]	[EGF-EGFRi*^2deg]	[EGF-EGFR*^2-GAP-Grb2-Sos-Prot]	[EGF-EGFR*^2-GAP-Grb2-Sos-Ras-GDP-Prot]	[EGF-EGFR*^2-GAP-Grb2-Sos-Ras-GTP-Prot]	[EGF-EGFR*^2-GAP-Shc*-Grb2-Prot]	[EGF-EGFR*^2-GAP-Shc*-Grb2-Sos-Prot]	[EGF-EGFR*^2-GAP-Shc*-Grb2-Sos-Ras-GDP-Prot]	[EGF-EGFR*^2-GAP-Shc*-Grb2-Sos-Ras-GTP-Prot]	[t_Raf*]	[t_Ras_GTP]	[t_MEK_PP]	[t_ERK_PP]	[t_SHC_P_t]	[t_EGF_EGFR*]
64	4962	0.332548	29.3096	0.0179529	0.0746553	0.333477	0.223083	377.904	2.24078e-05	185.897	26.617	80998.8	1.94529e+06	11995.8	15046.2	25.1624	0.0177669	0.582156	1.84239	0.00012927	0.0578494	6968.26	0.0871877	25855.9	0.293743	5.67072	2.05878e-05	0.0216667	0.0656301	37941	54530.5	0.00167243	0.0111448	0.000933801	0.0107119	7.47144e-07	0.00235878	2499.91	3586.75	40382.7	40000	9.31205e-06	65346.4	40000	2.27666e-05	0.000165121	2.1867e+07	0.000110441	86.7078	1.70042e-09	4986.39	91.0041	39817.3	91.2493	922363	282.941	7.61844e+06	127487	2.34515e+06	13770.4	7.23689e+06	2.74932e+06	0.000483981	0.00366779	0.000312713	0.00412952	2.94047e-07	0.000491438	0.137327	5.80255e-05	6647.45	0.000144336	0.00104712	0.000700182	0.397141	4.93786e-11	0.027503	0.000502001	0.419009	0.0015606	45.1695	4.17032e-06	7.7235e-05	0.000242348	16.7458	7.98235	24493.8	0.75423	5.28006e-05	0.168591	0.00235139	0.0269758	1.87927e-06	0.00594098	0.00218997	0.159061	4986.42	2.34515e+06	46469.4	408.824
65	4962	0.329887	29.0635	0.0176482	0.0733457	0.32328	0.214616	351.609	2.15105e-05	179.865	24.7678	80998.9	1.98329e+06	11996	14713.5	25.1139	0.0166079	0.553318	1.75117	0.000123013	0.0550625	6968.27	0.0840886	25855.9	0.282437	5.67737	1.98173e-05	0.0206797	0.0630797	37941	54529.9	0.00163532	0.0108959	0.000912945	0.0104719	7.31246e-07	0.00230562	2499.95	3586.81	40383.3	40000	8.88781e-06	65346.3	40000	2.17283e-05	0.000157581	2.18679e+07	0.000105409	85.7825	1.60555e-09	4933.49	90.0429	39819.3	90.2787	949998	288.326	7.6444e+06	126564	2.29269e+06	13983.4	7.18442e+06	2.80158e+06	0.000453285	0.00344981	0.000294281	0.00390102	2.78246e-07	0.000476419	0.129229	5.46037e-05	6647.61	0.000135817	0.000985247	0.000658881	0.373455	4.36927e-11	0.02289	0.000417822	0.393967	0.00133775	38.0883	2.92672e-06	5.33726e-05	0.000170062	14.3401	8.01089	24525.5	0.723229	5.0687e-05	0.161594	0.00229613	0.0263397	1.83711e-06	0.00580007	0.00206467	0.149972	4933.51	2.29269e+06	46470.1	380.488
66	4962	0.327335	28.8275	0.0173586	0.0721042	0.313498	0.20695	327.241	2.06999e-05	174.064	23.0539	80998.9	2.0212e+06	11996.1	14403	25.0623	0.0155387	0.527395	1.66919	0.00011739	0.0525569	6968.28	0.0812713	25856	0.272192	5.68395	1.91193e-05	0.0197973	0.0607698	37941.1	54529.3	0.00160069	0.0106638	0.000893486	0.0102479	7.16426e-07	0.00225603	2499.98	3586.86	40383.8	40000	8.50853e-06	65346.1	40000	2.08001e-05	0.000150841	2.18689e+07	0.000100911	84.8899	1.52097e-09	4882.44	89.1155	39821.2	89.3425	977696	293.662	7.66851e+06	125649	2.24202e+06	14196	7.13243e+06	2.85336e+06	0.000424961	0.00324862	0.000277267	0.00369003	2.63642e-07	0.000462488	0.122047	5.15687e-05	6647.77	0.00012826	0.00093037	0.00062225	0.352463	3.89423e-11	0.0190558	0.000347852	0.371776	0.00114615	32.1098	2.05404e-06	3.68937e-05	0.000119342	12.2739	8.03856	24555	0.695251	4.87802e-05	0.155282	0.0022447	0.0257477	1.7979e-06	0.00566898	0.00195343	0.141904	4882.46	2.24202e+06	46470.7	354.233
67	4962	0.324888	28.601	0.0170833	0.0709262	0.304112	0.199984	304.656	1.99649e-05	168.485	21.4652	80998.9	2.05904e+06	11996.3	14112.6	25.0078	0.0145515	0.504013	1.59525	0.000112318	0.0502963	6968.28	0.0787015	25856	0.262877	5.69044	1.8485e-05	0.0190054	0.0586705	37941.2	54528.7	0.0015683	0.0104467	0.000875288	0.0100385	7.02579e-07	0.00220968	2500.02	3586.91	40384.3	40000	8.16816e-06	65346	40000	1.99671e-05	0.000144793	2.18699e+07	9.68737e-05	84.0281	1.44523e-09	4833.13	88.2194	39823	88.4384	1.00546e+06	298.951	7.69085e+06	124743	2.19303e+06	14408.3	7.0809e+06	2.90468e+06	0.000398808	0.00306278	0.000261551	0.00349504	2.50133e-07	0.000449544	0.115653	4.88668e-05	6647.92	0.000121534	0.000881524	0.000589642	0.333791	3.49449e-11	0.0158682	0.000289677	0.35204	0.000981524	27.0643	1.44168e-06	2.55109e-05	8.37551e-05	10.5007	8.06541	24582.4	0.66991	4.70538e-05	0.149568	0.00219672	0.0251956	1.76136e-06	0.00554673	0.00185434	0.134715	4833.14	2.19303e+06	46471.3	329.902
68	4962	0.322538	28.3837	0.0168213	0.0698074	0.295104	0.193632	283.719	1.92962e-05	163.12	19.9924	80999	2.0968e+06	11996.4	13840.3	24.9505	0.0136395	0.482853	1.52835	0.00010773	0.0482499	6968.29	0.0763499	25856	0.254379	5.69687	1.79067e-05	0.0182921	0.0567562	37941.2	54528.1	0.00153794	0.0102433	0.000858237	0.00984231	6.89616e-07	0.00216626	2500.05	3586.95	40384.8	40000	7.86156e-06	65345.9	40000	1.92169e-05	0.000139347	2.18708e+07	9.32378e-05	83.195	1.37714e-09	4785.44	87.3529	39824.7	87.5645	1.03328e+06	304.193	7.71153e+06	123844	2.14564e+06	14620.3	7.02982e+06	2.95555e+06	0.000374641	0.00289097	0.00024702	0.00331469	2.37626e-07	0.000437496	0.10994	4.64529e-05	6648.06	0.000115525	0.000837889	0.000560512	0.317121	3.15581e-11	0.0132174	0.000241298	0.334423	0.000840187	22.8077	1.01198e-06	1.7646e-05	5.87858e-05	8.97994	8.09145	24608	0.646879	4.54855e-05	0.144378	0.00215187	0.0246794	1.72723e-06	0.00543248	0.00176573	0.128286	4785.46	2.14564e+06	46471.9	307.351
69	4962	0.320283	28.1751	0.0165718	0.0687438	0.286456	0.187823	264.309	1.86858e-05	157.96	18.6269	80999	2.13446e+06	11996.6	13584.7	24.8906	0.0127964	0.463642	1.46763	0.000103564	0.0463916	6968.29	0.0741913	25856	0.246603	5.70322	1.73777e-05	0.0176472	0.0550052	37941.3	54527.5	0.00150943	0.0100523	0.00084223	0.00965813	6.77458e-07	0.00212551	2500.09	3587	40385.3	40000	7.58439e-06	65345.7	40000	1.85387e-05	0.000134423	2.18717e+07	8.99511e-05	82.3887	1.31566e-09	4739.28	86.514	39826.4	86.7186	1.06117e+06	309.39	7.73061e+06	122953	2.09977e+06	14832	6.97918e+06	3.00598e+06	0.000352296	0.00273203	0.000233577	0.00314773	2.26038e-07	0.000426263	0.104818	4.42887e-05	6648.2	0.000110137	0.000798772	0.000534395	0.302187	2.86695e-11	0.0110125	0.000201053	0.318643	0.00071892	19.2177	7.10447e-07	1.22102e-05	4.12659e-05	7.67653	8.11673	24631.8	0.625878	4.40561e-05	0.139647	0.00210985	0.024196	1.69529e-06	0.00532547	0.00168622	0.122517	4739.29	2.09977e+06	46472.5	286.446
70	4962	0.318116	27.9746	0.016334	0.0677318	0.278153	0.182491	246.311	1.81269e-05	152.997	17.3607	80999	2.17204e+06	11996.7	13344.3	24.8282	0.0120165	0.446149	1.41233	9.97724e-05	0.0446987	6968.29	0.072204	25856	0.239465	5.7095	1.68924e-05	0.0170622	0.0533987	37941.3	54527	0.00148262	0.00987268	0.000827176	0.00948495	6.66035e-07	0.00208719	2500.12	3587.04	40385.8	40000	7.33293e-06	65345.6	40000	1.79235e-05	0.000129957	2.18727e+07	8.69696e-05	81.6077	1.25994e-09	4694.56	85.701	39828.1	85.8993	1.08913e+06	314.543	7.74818e+06	122069	2.05534e+06	15043.6	6.92897e+06	3.05598e+06	0.000331622	0.0025849	0.000221131	0.00299307	2.15293e-07	0.000415775	0.10021	4.23415e-05	6648.33	0.00010529	0.000763583	0.0005109	0.28876	2.619e-11	0.0091779	0.000167566	0.304458	0.000614937	16.1909	4.98836e-07	8.45198e-06	2.89719e-05	6.56005	8.14126	24654	0.606666	4.27493e-05	0.135321	0.00207041	0.0237422	1.66533e-06	0.00522507	0.00161462	0.117322	4694.57	2.05534e+06	46473	267.063
71	4962	0.316035	27.7821	0.0161073	0.0667682	0.270179	0.177585	229.62	1.76136e-05	148.223	16.1863	80999.1	2.20951e+06	11996.8	13117.7	24.7635	0.0112947	0.430171	1.36184	9.63099e-05	0.0431519	6968.29	0.0703693	25856.1	0.232894	5.7157	1.6446e-05	0.0165297	0.0519205	37941.3	54526.4	0.00145736	0.0097035	0.000812995	0.00932182	6.55285e-07	0.00205112	2500.15	3587.08	40386.3	40000	7.10404e-06	65345.5	40000	1.73635e-05	0.000125892	2.18736e+07	8.42558e-05	80.8504	1.20924e-09	4651.18	84.9125	39829.7	85.1047	1.11714e+06	319.653	7.7643e+06	121193	2.01228e+06	15255.1	6.87917e+06	3.10557e+06	0.000312482	0.00244859	0.0002096	0.00284968	2.05323e-07	0.000405968	0.0960504	4.05837e-05	6648.46	0.000100915	0.00073182	0.000489691	0.276649	2.40488e-11	0.00765104	0.000139695	0.291664	0.000525822	13.6394	3.50317e-07	5.8528e-06	2.03441e-05	5.60422	8.1651	24674.7	0.589039	4.15509e-05	0.131353	0.00203333	0.0233156	1.63719e-06	0.00513069	0.00154994	0.112628	4651.18	2.01228e+06	46473.6	249.089
72	4962	0.314034	27.5969	0.015891	0.0658501	0.262519	0.173057	214.138	1.71407e-05	143.632	15.0969	80999.1	2.24689e+06	11996.9	12903.9	24.6965	0.0106263	0.415538	1.3156	9.31396e-05	0.0417346	6968.29	0.0686711	25856.1	0.22683	5.72184	1.60343e-05	0.0160433	0.0505566	37941.4	54525.9	0.00143353	0.0095439	0.000799617	0.00916795	6.45153e-07	0.00201709	2500.18	3587.12	40386.7	40000	6.89502e-06	65345.4	40000	1.68521e-05	0.00012218	2.18745e+07	8.17778e-05	80.1154	1.16296e-09	4609.06	84.147	39831.2	84.3336	1.14523e+06	324.722	7.77904e+06	120324	1.97054e+06	15466.4	6.82978e+06	3.15475e+06	0.000294754	0.00232225	0.000198911	0.00271666	1.96066e-07	0.000396786	0.0922828	3.89918e-05	6648.58	9.69532e-05	0.000703057	0.000470483	0.265687	2.2189e-11	0.00637996	0.000116491	0.280087	0.000449488	11.4892	2.46065e-07	4.05454e-06	1.42886e-05	4.78631	8.18825	24693.9	0.572818	4.04487e-05	0.127703	0.0019984	0.0229138	1.61071e-06	0.00504183	0.0014913	0.108372	4609.07	1.97054e+06	46474.1	232.418
73	4962	0.312111	27.419	0.0156845	0.0649745	0.255159	0.168867	199.776	1.67041e-05	139.214	14.0861	80999.1	2.28417e+06	11997	12701.9	24.6274	0.010007	0.402101	1.27314	9.02293e-05	0.0404325	6968.29	0.0670954	25856.1	0.221218	5.7279	1.56535e-05	0.0155978	0.0492949	37941.4	54525.4	0.00141101	0.00939311	0.000786979	0.00902259	6.35591e-07	0.00198495	2500.21	3587.16	40387.2	40000	6.70353e-06	65345.2	40000	1.63837e-05	0.000118781	2.18754e+07	7.95079e-05	79.4014	1.12056e-09	4568.15	83.4031	39832.7	83.5845	1.17337e+06	329.749	7.79247e+06	119461	1.93004e+06	15677.7	6.78078e+06	3.20354e+06	0.000278322	0.00220506	0.000188995	0.00259318	1.87465e-07	0.000388177	0.0888599	3.75454e-05	6648.7	9.33535e-05	0.000676926	0.000453034	0.255734	2.05648e-11	0.00532151	9.71688e-05	0.269577	0.000384131	9.67731	1.72876e-07	2.80995e-06	1.00377e-05	4.08673	8.21075	24711.9	0.557851	3.94325e-05	0.124337	0.00196546	0.0225349	1.58576e-06	0.00495803	0.00143799	0.104502	4568.15	1.93004e+06	46474.6	216.953
74	4962	0.310261	27.2478	0.0154872	0.0641391	0.248087	0.164981	186.449	1.62997e-05	134.965	13.1482	80999.1	2.32134e+06	11997.1	12510.7	24.5563	0.00943289	0.389731	1.23405	8.7551e-05	0.0392332	6968.29	0.0656299	25856.1	0.216012	5.7339	1.53006e-05	0.0151885	0.0481251	37941.4	54524.9	0.0013897	0.00925048	0.000775024	0.0088851	6.26556e-07	0.00195455	2500.24	3587.2	40387.6	40000	6.52761e-06	65345.1	40000	1.59533e-05	0.000115657	2.18763e+07	7.74226e-05	78.7074	1.08158e-09	4528.37	82.6798	39834.2	82.8563	1.20159e+06	334.737	7.80463e+06	118606	1.89073e+06	15888.9	6.73217e+06	3.25194e+06	0.000263086	0.00209631	0.000179793	0.00247847	1.79469e-07	0.000380097	0.0857406	3.62273e-05	6648.82	9.00733e-05	0.000653117	0.000437133	0.246671	1.91389e-11	0.00443989	8.10737e-05	0.260006	0.000328198	8.15085	1.21484e-07	1.94822e-06	7.05309e-06	3.4886	8.23262	24728.7	0.544005	3.8493e-05	0.121224	0.00193434	0.022177	1.56222e-06	0.00487889	0.00138936	0.100972	4528.37	1.89073e+06	46475.1	202.604
75	4962	0.308482	27.083	0.0152986	0.0633414	0.24129	0.161367	174.081	1.59245e-05	130.877	12.2777	80999.2	2.3584e+06	11997.1	12329.6	24.4833	0.00890046	0.378316	1.19799	8.50804e-05	0.0381259	6968.29	0.0642641	25856.1	0.211173	5.73983	1.49727e-05	0.0148114	0.047038	37941.4	54524.4	0.00136952	0.00911538	0.000763701	0.0087549	6.18007e-07	0.00192577	2500.26	3587.24	40388	40000	6.36553e-06	65345	40000	1.55568e-05	0.00011278	2.18772e+07	7.55016e-05	78.0321	1.04566e-09	4489.65	81.9759	39835.6	82.1477	1.22986e+06	339.686	7.81558e+06	117757	1.85255e+06	16100.1	6.68394e+06	3.29996e+06	0.000248951	0.00199533	0.000171246	0.00237185	1.72032e-07	0.000372504	0.0828897	3.50227e-05	6648.94	8.70756e-05	0.000631359	0.000422602	0.238392	1.7881e-11	0.00370536	6.76633e-05	0.251266	0.000280347	6.865	8.53913e-08	1.35134e-06	4.95719e-06	2.9774	8.25389	24744.4	0.531165	3.76225e-05	0.118339	0.00190491	0.0218385	1.53997e-06	0.00480406	0.00134488	0.0977426	4489.66	1.85255e+06	46475.6	189.288
76	4962	0.306769	26.9245	0.0151183	0.0625793	0.234756	0.157999	162.601	1.55754e-05	126.944	11.4696	80999.2	2.39535e+06	11997.2	12157.9	24.4085	0.00840644	0.367759	1.16463	8.27963e-05	0.0371012	6968.28	0.0629885	25856.1	0.206665	5.7457	1.46676e-05	0.0144631	0.0460255	37941.4	54523.9	0.00135038	0.00898729	0.000752965	0.00863145	6.09911e-07	0.00189849	2500.29	3587.27	40388.5	40000	6.21582e-06	65344.9	40000	1.51906e-05	0.000110123	2.1878e+07	7.37272e-05	77.3747	1.01244e-09	4451.95	81.2903	39837	81.4578	1.25821e+06	344.596	7.82537e+06	116914	1.81547e+06	16311.4	6.63608e+06	3.34761e+06	0.00023583	0.00190151	0.000163306	0.00227269	1.6511e-07	0.00036536	0.0802771	3.39188e-05	6649.05	8.43286e-05	0.000611421	0.000409286	0.230809	1.6766e-11	0.0030932	5.64867e-05	0.243262	0.000239425	5.78193	6.00383e-08	9.37739e-07	3.48505e-06	2.54064	8.27458	24759	0.519232	3.6814e-05	0.115658	0.00187704	0.021518	1.51893e-06	0.00473321	0.00130408	0.0947804	4451.95	1.81547e+06	46476.1	176.927
77	4962	0.305121	26.7719	0.0149458	0.0618508	0.228473	0.154855	151.943	1.525e-05	123.159	10.7193	80999.2	2.43218e+06	11997.3	11994.8	24.332	0.00794785	0.357975	1.13372	8.06804e-05	0.0361509	6968.28	0.061795	25856.2	0.202457	5.75151	1.4383e-05	0.0141405	0.0450807	37941.4	54523.5	0.00133221	0.00886571	0.000742774	0.00851429	6.02236e-07	0.0018726	2500.32	3587.31	40388.9	40000	6.07718e-06	65344.8	40000	1.48515e-05	0.000107662	2.18789e+07	7.20842e-05	76.7341	9.81641e-10	4415.21	80.6222	39838.4	80.7856	1.28662e+06	349.47	7.83405e+06	116078	1.77942e+06	16522.7	6.58858e+06	3.3949e+06	0.000223645	0.0018143	0.000155923	0.00218042	1.58663e-07	0.000358634	0.0778766	3.29045e-05	6649.16	8.18046e-05	0.000593103	0.000397052	0.223846	1.57735e-11	0.00258289	4.71693e-05	0.235912	0.00020444	4.86976	4.2224e-08	6.51018e-07	2.45078e-06	2.1676	8.29471	24772.7	0.508118	3.60617e-05	0.113162	0.00185061	0.0212141	1.499e-06	0.00466606	0.00126656	0.0920561	4415.21	1.77942e+06	46476.5	165.45
78	4962	0.303534	26.6249	0.0147806	0.061154	0.222431	0.151914	142.045	1.49461e-05	119.518	10.0224	80999.2	2.4689e+06	11997.3	11839.9	24.2539	0.00752196	0.348889	1.10502	7.87164e-05	0.0352679	6968.28	0.0606763	25856.2	0.198522	5.75725	1.41171e-05	0.0138412	0.0441974	37941.4	54523	0.00131494	0.0087502	0.000733093	0.00840299	5.94952e-07	0.00184801	2500.34	3587.34	40389.3	40000	5.9485e-06	65344.7	40000	1.45368e-05	0.000105378	2.18798e+07	7.05595e-05	76.1095	9.53017e-10	4379.39	79.9706	39839.7	80.1301	1.3151e+06	354.306	7.84167e+06	115248	1.74436e+06	16734.2	6.54143e+06	3.44184e+06	0.000212325	0.0017332	0.000149057	0.0020945	1.52657e-07	0.000352293	0.0756655	3.19702e-05	6649.26	7.94799e-05	0.000576232	0.000385784	0.217436	1.48863e-11	0.00215738	3.93997e-05	0.229147	0.000174539	4.10155	2.97042e-08	4.52168e-07	1.72396e-06	1.84906	8.31431	24785.4	0.497746	3.53601e-05	0.110833	0.00182553	0.0209258	1.48011e-06	0.00460234	0.00123197	0.0895446	4379.39	1.74436e+06	46477	154.793
79	4962	0.302006	26.4834	0.0146224	0.0604873	0.21662	0.149158	132.852	1.46617e-05	116.013	9.37514	80999.2	2.50549e+06	11997.4	11692.5	24.1743	0.00712626	0.340436	1.07832	7.68902e-05	0.0344459	6968.27	0.059626	25856.2	0.194836	5.76293	1.38682e-05	0.0135627	0.0433703	37941.4	54522.5	0.00129852	0.00864035	0.000723885	0.00829716	5.88034e-07	0.00182462	2500.37	3587.38	40389.7	40000	5.82881e-06	65344.6	40000	1.42441e-05	0.000103254	2.18806e+07	6.91413e-05	75.5001	9.26349e-10	4344.43	79.3348	39841	79.4906	1.34365e+06	359.108	7.84825e+06	114424	1.71026e+06	16945.7	6.49463e+06	3.48843e+06	0.000201802	0.00165773	0.000142666	0.00201445	1.47058e-07	0.000346311	0.0736242	3.11076e-05	6649.37	7.73338e-05	0.000560658	0.000375381	0.21152	1.40903e-11	0.00180246	3.2919e-05	0.222904	0.000148991	3.45463	2.09031e-08	3.14201e-07	1.21306e-06	1.57713	8.33339	24797.4	0.488049	3.47048e-05	0.108656	0.0018017	0.0206519	1.46218e-06	0.00454182	0.00120001	0.0872238	4344.43	1.71026e+06	46477.5	144.894
80	4962	0.300533	26.347	0.0144709	0.0598489	0.211029	0.146571	124.311	1.43952e-05	112.64	8.77371	80999.2	2.54197e+06	11997.4	11552.2	24.0932	0.00675846	0.332559	1.05343	7.51891e-05	0.0336793	6968.27	0.0586384	25856.2	0.191377	5.76855	1.36349e-05	0.0133031	0.0425944	37941.5	54522.1	0.00128289	0.0085358	0.000715122	0.00819643	5.81459e-07	0.00180237	2500.39	3587.41	40390.1	40000	5.71726e-06	65344.5	40000	1.39713e-05	0.000101275	2.18815e+07	6.78196e-05	74.9052	9.01446e-10	4310.29	78.714	39842.2	78.8663	1.37226e+06	363.874	7.85385e+06	113606	1.67707e+06	17157.4	6.44816e+06	3.53468e+06	0.000192017	0.00158747	0.000136717	0.00193983	1.41836e-07	0.000340661	0.0717355	3.03096e-05	6649.47	7.53481e-05	0.000546249	0.000365757	0.206049	1.33734e-11	0.00150635	2.7512e-05	0.217132	0.000127166	2.90986	1.47144e-08	2.18432e-07	8.53845e-07	1.34505	8.35198	24808.5	0.478966	3.40916e-05	0.106618	0.00177905	0.0203914	1.44516e-06	0.00448428	0.00117042	0.0850746	4310.29	1.67707e+06	46477.9	135.697
81	4962	0.299115	26.2156	0.0143257	0.0592375	0.20565	0.144138	116.375	1.4145e-05	109.393	8.21477	80999.3	2.57832e+06	11997.5	11418.5	24.0108	0.00641645	0.325205	1.0302	7.3602e-05	0.0329632	6968.26	0.0577086	25856.2	0.188128	5.77412	1.3416e-05	0.0130608	0.0418655	37941.4	54521.7	0.001268	0.00843621	0.000706775	0.0081005	5.75204e-07	0.00178118	2500.41	3587.44	40390.4	40000	5.61309e-06	65344.4	40000	1.37165e-05	9.94263e-05	2.18823e+07	6.65855e-05	74.3241	8.78143e-10	4276.95	78.1074	39843.4	78.2564	1.40094e+06	368.606	7.8585e+06	112794	1.64476e+06	17369.4	6.40203e+06	3.5806e+06	0.000182914	0.00152204	0.000131174	0.00187025	1.36963e-07	0.000335322	0.0699843	2.95696e-05	6649.57	7.35072e-05	0.000532891	0.000356835	0.20098	1.27256e-11	0.00125924	2.29994e-05	0.211783	0.000108527	2.45112	1.03613e-08	1.51925e-07	6.01199e-07	1.14701	8.37009	24819	0.470446	3.3517e-05	0.104707	0.00175749	0.0201436	1.42898e-06	0.00442953	0.00114296	0.0830803	4276.95	1.64476e+06	46478.3	127.15
82	4962	0.297748	26.0889	0.0141864	0.0586516	0.200474	0.141848	108.998	1.39098e-05	106.268	7.6952	80999.3	2.61455e+06	11997.5	11291	23.9272	0.00609828	0.31833	1.00848	7.21192e-05	0.0322932	6968.26	0.0568318	25856.2	0.185069	5.77962	1.32102e-05	0.012834	0.0411797	37941.4	54521.2	0.0012538	0.00834127	0.000698818	0.00800905	5.69249e-07	0.00176099	2500.44	3587.47	40390.8	40000	5.51565e-06	65344.3	40000	1.34782e-05	9.76974e-05	2.18832e+07	6.54312e-05	73.7562	8.56293e-10	4244.35	77.5144	39844.6	77.6603	1.4297e+06	373.304	7.86223e+06	111987	1.61329e+06	17581.5	6.35623e+06	3.62619e+06	0.000174441	0.00146106	0.000126008	0.00180531	1.32414e-07	0.000330272	0.0683577	2.88823e-05	6649.67	7.17973e-05	0.000520483	0.000348547	0.196272	1.21384e-11	0.00105296	1.92324e-05	0.206817	9.26115e-05	2.06482	7.29856e-09	1.05719e-07	4.23451e-07	0.978054	8.38774	24828.8	0.462441	3.29776e-05	0.102911	0.00173695	0.0199076	1.41359e-06	0.00437739	0.00111743	0.0812261	4244.35	1.61329e+06	46478.8	119.206
83	4962	0.29643	25.9668	0.0140528	0.0580899	0.195492	0.139689	102.14	1.36884e-05	103.26	7.21211	80999.3	2.65065e+06	11997.6	11169.4	23.8423	0.00580218	0.311893	0.988146	7.07317e-05	0.0316654	6968.25	0.0560041	25856.3	0.182188	5.78508	1.30165e-05	0.0126216	0.0405338	37941.4	54520.8	0.00124025	0.00825071	0.000691228	0.00792183	5.63578e-07	0.00174172	2500.46	3587.5	40391.2	40000	5.42435e-06	65344.2	40000	1.32549e-05	9.60776e-05	2.1884e+07	6.43498e-05	73.2008	8.35766e-10	4212.47	76.9344	39845.8	77.0773	1.45852e+06	377.97	7.86509e+06	111187	1.58262e+06	17793.9	6.31074e+06	3.67146e+06	0.000166552	0.00140421	0.000121192	0.00174469	1.28165e-07	0.000325491	0.0668439	2.82427e-05	6649.76	7.0206e-05	0.000508937	0.000340835	0.191892	1.16046e-11	0.000880717	1.60868e-05	0.202197	7.90238e-05	1.73952	5.14291e-09	7.36006e-08	2.98359e-07	0.83393	8.40495	24838	0.45491	3.24707e-05	0.101222	0.00171737	0.0196826	1.39894e-06	0.0043277	0.00109366	0.0794992	4212.47	1.58262e+06	46479.2	111.82
